Date,State,Total,Category,Sales
2022-08-14,Washington,207721410.7,Beverages,207721410.7
2022-08-15,Washington,206285295.15714285,,206285295.15714285
2022-08-16,Washington,204849179.6142857,,204849179.6142857
2022-08-17,Washington,203413064.07142857,,203413064.07142857
2022-08-18,Washington,201976948.52857143,,201976948.52857143
2022-08-19,Washington,200540832.9857143,,200540832.9857143
2022-08-20,Washington,199104717.44285715,,199104717.44285715
2022-08-21,Washington,197668601.9,Beverages,197668601.9
2022-08-22,Washington,197817125.3857143,,197817125.3857143
2022-08-23,Washington,197965648.87142858,,197965648.87142858
2022-08-24,Washington,198114172.35714287,,198114172.35714287
2022-08-25,Washington,198262695.84285715,,198262695.84285715
2022-08-26,Washington,198411219.32857144,,198411219.32857144
2022-08-27,Washington,198559742.81428573,,198559742.81428573
2022-08-28,Washington,198708266.3,Beverages,198708266.3
2022-08-29,Washington,190539239.425,,190539239.425
2022-08-30,Washington,182370212.55,,182370212.55
2022-08-31,Washington,174201185.675,,174201185.675
2022-09-01,Washington,166032158.8,Beverages,166032158.8
2022-09-02,Washington,167716364.11111113,,167716364.11111113
2022-09-03,Washington,169400569.42222223,,169400569.42222223
2022-09-04,Washington,171084774.73333335,,171084774.73333335
2022-09-05,Washington,172768980.04444444,,172768980.04444444
2022-09-06,Washington,174453185.35555556,,174453185.35555556
2022-09-07,Washington,176137390.66666666,,176137390.66666666
2022-09-08,Washington,177821595.97777778,,177821595.97777778
2022-09-09,Washington,179505801.28888887,,179505801.28888887
2022-09-10,Washington,181190006.6,Beverages,181190006.6
2022-09-11,Washington,181502137.7,,181502137.7
2022-09-12,Washington,181814268.8,,181814268.8
2022-09-13,Washington,182126399.9,,182126399.9
2022-09-14,Washington,182438531.0,,182438531.0
2022-09-15,Washington,182750662.1,,182750662.1
2022-09-16,Washington,183062793.2,,183062793.2
2022-09-17,Washington,183374924.3,,183374924.3
2022-09-18,Washington,183687055.4,Beverages,183687055.4
2022-09-19,Washington,183400187.77142859,,183400187.77142859
2022-09-20,Washington,183113320.14285713,,183113320.14285713
2022-09-21,Washington,182826452.5142857,,182826452.5142857
2022-09-22,Washington,182539584.8857143,,182539584.8857143
2022-09-23,Washington,182252717.25714287,,182252717.25714287
2022-09-24,Washington,181965849.62857142,,181965849.62857142
2022-09-25,Washington,181678982.0,Beverages,181678982.0
2022-09-26,Washington,180809130.7111111,,180809130.7111111
2022-09-27,Washington,179939279.42222223,,179939279.42222223
2022-09-28,Washington,179069428.13333333,,179069428.13333333
2022-09-29,Washington,178199576.84444445,,178199576.84444445
2022-09-30,Washington,177329725.55555555,,177329725.55555555
2022-10-01,Washington,176459874.26666668,,176459874.26666668
2022-10-02,Washington,175590022.97777778,,175590022.97777778
2022-10-03,Washington,174720171.6888889,,174720171.6888889
2022-10-04,Washington,173850320.4,Beverages,173850320.4
2022-10-05,Washington,182503410.63333333,,182503410.63333333
2022-10-06,Washington,191156500.86666667,,191156500.86666667
2022-10-07,Washington,199809591.1,Beverages,199809591.1
2022-10-08,Washington,197332449.67777777,,197332449.67777777
2022-10-09,Washington,194855308.25555554,,194855308.25555554
2022-10-10,Washington,192378166.83333334,,192378166.83333334
2022-10-11,Washington,189901025.41111112,,189901025.41111112
2022-10-12,Washington,187423883.9888889,,187423883.9888889
2022-10-13,Washington,184946742.56666666,,184946742.56666666
2022-10-14,Washington,182469601.14444447,,182469601.14444447
2022-10-15,Washington,179992459.72222224,,179992459.72222224
2022-10-16,Washington,177515318.3,Beverages,177515318.3
2022-10-17,Washington,176848593.04285714,,176848593.04285714
2022-10-18,Washington,176181867.7857143,,176181867.7857143
2022-10-19,Washington,175515142.52857143,,175515142.52857143
2022-10-20,Washington,174848417.27142859,,174848417.27142859
2022-10-21,Washington,174181692.0142857,,174181692.0142857
2022-10-22,Washington,173514966.75714287,,173514966.75714287
2022-10-23,Washington,172848241.5,Beverages,172848241.5
2022-10-24,Washington,172691140.22857141,,172691140.22857141
2022-10-25,Washington,172534038.95714286,,172534038.95714286
2022-10-26,Washington,172376937.68571427,,172376937.68571427
2022-10-27,Washington,172219836.41428572,,172219836.41428572
2022-10-28,Washington,172062735.14285713,,172062735.14285713
2022-10-29,Washington,171905633.87142858,,171905633.87142858
2022-10-30,Washington,171748532.6,Beverages,171748532.6
2022-10-31,Washington,173765915.26,,173765915.26
2022-11-01,Washington,175783297.92,,175783297.92
2022-11-02,Washington,177800680.57999998,,177800680.57999998
2022-11-03,Washington,179818063.23999998,,179818063.23999998
2022-11-04,Washington,181835445.89999998,,181835445.89999998
2022-11-05,Washington,183852828.56,,183852828.56
2022-11-06,Washington,185870211.22,,185870211.22
2022-11-07,Washington,187887593.88,,187887593.88
2022-11-08,Washington,189904976.54,,189904976.54
2022-11-09,Washington,191922359.2,Beverages,191922359.2
2022-11-10,Washington,186765447.8333333,,186765447.8333333
2022-11-11,Washington,181608536.46666664,,181608536.46666664
2022-11-12,Washington,176451625.09999996,Beverages,176451625.09999996
2022-11-13,Washington,173273333.69999996,Beverages,173273333.69999996
2022-11-14,Washington,174344352.59999996,,174344352.59999996
2022-11-15,Washington,175415371.49999997,,175415371.49999997
2022-11-16,Washington,176486390.39999998,,176486390.39999998
2022-11-17,Washington,177557409.29999998,,177557409.29999998
2022-11-18,Washington,178628428.2,,178628428.2
2022-11-19,Washington,179699447.1,,179699447.1
2022-11-20,Washington,180770466.0,Beverages,180770466.0
2022-11-21,Washington,179553459.6,,179553459.6
2022-11-22,Washington,178336453.2,,178336453.2
2022-11-23,Washington,177119446.79999998,,177119446.79999998
2022-11-24,Washington,175902440.4,,175902440.4
2022-11-25,Washington,174685434.0,,174685434.0
2022-11-26,Washington,173468427.6,,173468427.6
2022-11-27,Washington,172251421.2,Beverages,172251421.2
2022-11-28,Washington,174839356.8333333,,174839356.8333333
2022-11-29,Washington,177427292.46666667,,177427292.46666667
2022-11-30,Washington,180015228.1,,180015228.1
2022-12-01,Washington,182603163.73333332,,182603163.73333332
2022-12-02,Washington,185191099.36666667,,185191099.36666667
2022-12-03,Washington,187779035.0,,187779035.0
2022-12-04,Washington,190366970.63333333,,190366970.63333333
2022-12-05,Washington,192954906.26666668,,192954906.26666668
2022-12-06,Washington,195542841.9,Beverages,195542841.9
2022-12-07,Washington,194744044.90833333,,194744044.90833333
2022-12-08,Washington,193945247.9166667,,193945247.9166667
2022-12-09,Washington,193146450.925,,193146450.925
2022-12-10,Washington,192347653.93333334,,192347653.93333334
2022-12-11,Washington,191548856.94166666,,191548856.94166666
2022-12-12,Washington,190750059.95,,190750059.95
2022-12-13,Washington,189951262.95833334,,189951262.95833334
2022-12-14,Washington,189152465.96666667,,189152465.96666667
2022-12-15,Washington,188353668.975,,188353668.975
2022-12-16,Washington,187554871.98333335,,187554871.98333335
2022-12-17,Washington,186756074.99166667,,186756074.99166667
2022-12-18,Washington,185957278.0,Beverages,185957278.0
2022-12-19,Washington,185245338.52857143,,185245338.52857143
2022-12-20,Washington,184533399.05714285,,184533399.05714285
2022-12-21,Washington,183821459.58571428,,183821459.58571428
2022-12-22,Washington,183109520.1142857,,183109520.1142857
2022-12-23,Washington,182397580.64285713,,182397580.64285713
2022-12-24,Washington,181685641.17142856,,181685641.17142856
2022-12-25,Washington,180973701.7,Beverages,180973701.7
2022-12-26,Washington,179008989.58571428,,179008989.58571428
2022-12-27,Washington,177044277.47142857,,177044277.47142857
2022-12-28,Washington,175079565.35714287,,175079565.35714287
2022-12-29,Washington,173114853.24285716,,173114853.24285716
2022-12-30,Washington,171150141.12857145,,171150141.12857145
2022-12-31,Washington,169185429.01428574,,169185429.01428574
2023-01-01,Washington,167220716.90000004,Beverages,167220716.90000004
2023-01-02,Washington,167642436.28571433,,167642436.28571433
2023-01-03,Washington,168064155.67142862,,168064155.67142862
2023-01-04,Washington,168485875.05714288,,168485875.05714288
2023-01-05,Washington,168907594.44285718,,168907594.44285718
2023-01-06,Washington,169329313.82857147,,169329313.82857147
2023-01-07,Washington,169751033.21428576,,169751033.21428576
2023-01-08,Washington,170172752.60000002,,170172752.60000002
2023-01-09,Washington,170594471.98571432,,170594471.98571432
2023-01-10,Washington,171016191.3714286,,171016191.3714286
2023-01-11,Washington,171437910.7571429,,171437910.7571429
2023-01-12,Washington,171859630.1428572,,171859630.1428572
2023-01-13,Washington,172281349.52857146,,172281349.52857146
2023-01-14,Washington,172703068.91428575,,172703068.91428575
2023-01-15,Washington,173124788.30000004,Beverages,173124788.30000004
2023-01-16,Washington,172555464.2428572,,172555464.2428572
2023-01-17,Washington,171986140.1857143,,171986140.1857143
2023-01-18,Washington,171416816.12857145,,171416816.12857145
2023-01-19,Washington,170847492.07142857,,170847492.07142857
2023-01-20,Washington,170278168.0142857,,170278168.0142857
2023-01-21,Washington,169708843.95714283,,169708843.95714283
2023-01-22,Washington,169139519.89999998,Beverages,169139519.89999998
2023-01-23,Washington,169280194.8142857,,169280194.8142857
2023-01-24,Washington,169420869.72857141,,169420869.72857141
2023-01-25,Washington,169561544.64285713,,169561544.64285713
2023-01-26,Washington,169702219.55714282,,169702219.55714282
2023-01-27,Washington,169842894.47142854,,169842894.47142854
2023-01-28,Washington,169983569.38571426,,169983569.38571426
2023-01-29,Washington,170124244.29999998,Beverages,170124244.29999998
2023-01-30,Washington,171793465.11666664,,171793465.11666664
2023-01-31,Washington,173462685.93333334,,173462685.93333334
2023-02-01,Washington,175131906.75,,175131906.75
2023-02-02,Washington,176801127.56666666,,176801127.56666666
2023-02-03,Washington,178470348.38333336,,178470348.38333336
2023-02-04,Washington,180139569.20000002,Beverages,180139569.20000002
2023-02-05,Washington,179591331.81333336,,179591331.81333336
2023-02-06,Washington,179043094.42666668,,179043094.42666668
2023-02-07,Washington,178494857.04000002,,178494857.04000002
2023-02-08,Washington,177946619.65333334,,177946619.65333334
2023-02-09,Washington,177398382.26666668,,177398382.26666668
2023-02-10,Washington,176850144.88000003,,176850144.88000003
2023-02-11,Washington,176301907.49333334,,176301907.49333334
2023-02-12,Washington,175753670.10666668,,175753670.10666668
2023-02-13,Washington,175205432.72,,175205432.72
2023-02-14,Washington,174657195.33333334,,174657195.33333334
2023-02-15,Washington,174108957.9466667,,174108957.9466667
2023-02-16,Washington,173560720.56,,173560720.56
2023-02-17,Washington,173012483.17333335,,173012483.17333335
2023-02-18,Washington,172464245.78666666,,172464245.78666666
2023-02-19,Washington,171916008.4,Beverages,171916008.4
2023-02-20,Washington,172291055.34285715,,172291055.34285715
2023-02-21,Washington,172666102.2857143,,172666102.2857143
2023-02-22,Washington,173041149.22857144,,173041149.22857144
2023-02-23,Washington,173416196.17142856,,173416196.17142856
2023-02-24,Washington,173791243.1142857,,173791243.1142857
2023-02-25,Washington,174166290.05714285,,174166290.05714285
2023-02-26,Washington,174541337.0,Beverages,174541337.0
2023-02-27,Washington,175285211.4904762,,175285211.4904762
2023-02-28,Washington,176029085.98095238,,176029085.98095238
2023-03-01,Washington,176772960.47142857,,176772960.47142857
2023-03-02,Washington,177516834.96190476,,177516834.96190476
2023-03-03,Washington,178260709.45238096,,178260709.45238096
2023-03-04,Washington,179004583.94285715,,179004583.94285715
2023-03-05,Washington,179748458.43333334,,179748458.43333334
2023-03-06,Washington,180492332.92380953,,180492332.92380953
2023-03-07,Washington,181236207.41428572,,181236207.41428572
2023-03-08,Washington,181980081.9047619,,181980081.9047619
2023-03-09,Washington,182723956.3952381,,182723956.3952381
2023-03-10,Washington,183467830.8857143,,183467830.8857143
2023-03-11,Washington,184211705.37619048,,184211705.37619048
2023-03-12,Washington,184955579.86666667,,184955579.86666667
2023-03-13,Washington,185699454.35714287,,185699454.35714287
2023-03-14,Washington,186443328.84761906,,186443328.84761906
2023-03-15,Washington,187187203.33809525,,187187203.33809525
2023-03-16,Washington,187931077.82857144,,187931077.82857144
2023-03-17,Washington,188674952.31904763,,188674952.31904763
2023-03-18,Washington,189418826.80952382,,189418826.80952382
2023-03-19,Washington,190162701.3,Beverages,190162701.3
2023-03-20,Washington,188299232.57142857,,188299232.57142857
2023-03-21,Washington,186435763.84285715,,186435763.84285715
2023-03-22,Washington,184572295.1142857,,184572295.1142857
2023-03-23,Washington,182708826.3857143,,182708826.3857143
2023-03-24,Washington,180845357.65714285,,180845357.65714285
2023-03-25,Washington,178981888.92857143,,178981888.92857143
2023-03-26,Washington,177118420.2,Beverages,177118420.2
2023-03-27,Washington,177545073.79523808,,177545073.79523808
2023-03-28,Washington,177971727.39047617,,177971727.39047617
2023-03-29,Washington,178398380.9857143,,178398380.9857143
2023-03-30,Washington,178825034.58095238,,178825034.58095238
2023-03-31,Washington,179251688.17619047,,179251688.17619047
2023-04-01,Washington,179678341.77142856,,179678341.77142856
2023-04-02,Washington,180104995.36666664,,180104995.36666664
2023-04-03,Washington,180531648.96190476,,180531648.96190476
2023-04-04,Washington,180958302.55714285,,180958302.55714285
2023-04-05,Washington,181384956.15238094,,181384956.15238094
2023-04-06,Washington,181811609.74761903,,181811609.74761903
2023-04-07,Washington,182238263.34285712,,182238263.34285712
2023-04-08,Washington,182664916.9380952,,182664916.9380952
2023-04-09,Washington,183091570.53333333,,183091570.53333333
2023-04-10,Washington,183518224.12857142,,183518224.12857142
2023-04-11,Washington,183944877.7238095,,183944877.7238095
2023-04-12,Washington,184371531.3190476,,184371531.3190476
2023-04-13,Washington,184798184.9142857,,184798184.9142857
2023-04-14,Washington,185224838.5095238,,185224838.5095238
2023-04-15,Washington,185651492.1047619,,185651492.1047619
2023-04-16,Washington,186078145.7,Beverages,186078145.7
2023-04-17,Washington,185756597.39999998,,185756597.39999998
2023-04-18,Washington,185435049.1,,185435049.1
2023-04-19,Washington,185113500.79999998,,185113500.79999998
2023-04-20,Washington,184791952.5,,184791952.5
2023-04-21,Washington,184470404.2,,184470404.2
2023-04-22,Washington,184148855.9,,184148855.9
2023-04-23,Washington,183827307.6,Beverages,183827307.6
2023-04-24,Washington,185459977.3285714,,185459977.3285714
2023-04-25,Washington,187092647.05714285,,187092647.05714285
2023-04-26,Washington,188725316.78571427,,188725316.78571427
2023-04-27,Washington,190357986.5142857,,190357986.5142857
2023-04-28,Washington,191990656.24285713,,191990656.24285713
2023-04-29,Washington,193623325.97142857,,193623325.97142857
2023-04-30,Washington,195255995.7,Beverages,195255995.7
2023-05-01,Washington,183647562.1,,183647562.1
2023-05-02,Washington,172039128.5,Beverages,172039128.5
2023-05-03,Washington,183342555.2,Beverages,183342555.2
2023-05-04,Washington,183625680.97619048,,183625680.97619048
2023-05-05,Washington,183908806.75238094,,183908806.75238094
2023-05-06,Washington,184191932.52857143,,184191932.52857143
2023-05-07,Washington,184475058.3047619,,184475058.3047619
2023-05-08,Washington,184758184.08095238,,184758184.08095238
2023-05-09,Washington,185041309.85714284,,185041309.85714284
2023-05-10,Washington,185324435.63333333,,185324435.63333333
2023-05-11,Washington,185607561.4095238,,185607561.4095238
2023-05-12,Washington,185890687.18571427,,185890687.18571427
2023-05-13,Washington,186173812.96190476,,186173812.96190476
2023-05-14,Washington,186456938.73809522,,186456938.73809522
2023-05-15,Washington,186740064.5142857,,186740064.5142857
2023-05-16,Washington,187023190.29047617,,187023190.29047617
2023-05-17,Washington,187306316.06666666,,187306316.06666666
2023-05-18,Washington,187589441.84285712,,187589441.84285712
2023-05-19,Washington,187872567.6190476,,187872567.6190476
2023-05-20,Washington,188155693.39523807,,188155693.39523807
2023-05-21,Washington,188438819.17142856,,188438819.17142856
2023-05-22,Washington,188721944.94761905,,188721944.94761905
2023-05-23,Washington,189005070.7238095,,189005070.7238095
2023-05-24,Washington,189288196.5,,189288196.5
2023-05-25,Washington,189571322.27619046,,189571322.27619046
2023-05-26,Washington,189854448.05238095,,189854448.05238095
2023-05-27,Washington,190137573.8285714,,190137573.8285714
2023-05-28,Washington,190420699.6047619,,190420699.6047619
2023-05-29,Washington,190703825.38095236,,190703825.38095236
2023-05-30,Washington,190986951.15714285,,190986951.15714285
2023-05-31,Washington,191270076.93333334,,191270076.93333334
2023-06-01,Washington,191553202.7095238,,191553202.7095238
2023-06-02,Washington,191836328.4857143,,191836328.4857143
2023-06-03,Washington,192119454.26190475,,192119454.26190475
2023-06-04,Washington,192402580.03809524,,192402580.03809524
2023-06-05,Washington,192685705.8142857,,192685705.8142857
2023-06-06,Washington,192968831.59047619,,192968831.59047619
2023-06-07,Washington,193251957.36666664,,193251957.36666664
2023-06-08,Washington,193535083.14285713,,193535083.14285713
2023-06-09,Washington,193818208.9190476,,193818208.9190476
2023-06-10,Washington,194101334.69523808,,194101334.69523808
2023-06-11,Washington,194384460.47142857,,194384460.47142857
2023-06-12,Washington,194667586.24761903,,194667586.24761903
2023-06-13,Washington,194950712.02380952,,194950712.02380952
2023-06-14,Washington,195233837.79999998,,195233837.79999998
2023-06-15,Washington,195516963.57619047,,195516963.57619047
2023-06-16,Washington,195800089.35238093,,195800089.35238093
2023-06-17,Washington,196083215.12857142,,196083215.12857142
2023-06-18,Washington,196366340.9047619,,196366340.9047619
2023-06-19,Washington,196649466.68095237,,196649466.68095237
2023-06-20,Washington,196932592.45714286,,196932592.45714286
2023-06-21,Washington,197215718.23333332,,197215718.23333332
2023-06-22,Washington,197498844.0095238,,197498844.0095238
2023-06-23,Washington,197781969.78571427,,197781969.78571427
2023-06-24,Washington,198065095.56190476,,198065095.56190476
2023-06-25,Washington,198348221.33809522,,198348221.33809522
2023-06-26,Washington,198631347.1142857,,198631347.1142857
2023-06-27,Washington,198914472.89047617,,198914472.89047617
2023-06-28,Washington,199197598.66666666,,199197598.66666666
2023-06-29,Washington,199480724.44285715,,199480724.44285715
2023-06-30,Washington,199763850.2190476,,199763850.2190476
2023-07-01,Washington,200046975.9952381,,200046975.9952381
2023-07-02,Washington,200330101.77142856,,200330101.77142856
2023-07-03,Washington,200613227.54761904,,200613227.54761904
2023-07-04,Washington,200896353.3238095,,200896353.3238095
2023-07-05,Washington,201179479.1,Beverages,201179479.1
2023-07-06,Washington,200168709.46296296,,200168709.46296296
2023-07-07,Washington,199157939.82592592,,199157939.82592592
2023-07-08,Washington,198147170.18888888,,198147170.18888888
2023-07-09,Washington,197136400.55185184,,197136400.55185184
2023-07-10,Washington,196125630.9148148,,196125630.9148148
2023-07-11,Washington,195114861.27777776,,195114861.27777776
2023-07-12,Washington,194104091.64074075,,194104091.64074075
2023-07-13,Washington,193093322.0037037,,193093322.0037037
2023-07-14,Washington,192082552.36666667,,192082552.36666667
2023-07-15,Washington,191071782.72962964,,191071782.72962964
2023-07-16,Washington,190061013.0925926,,190061013.0925926
2023-07-17,Washington,189050243.45555556,,189050243.45555556
2023-07-18,Washington,188039473.81851852,,188039473.81851852
2023-07-19,Washington,187028704.18148148,,187028704.18148148
2023-07-20,Washington,186017934.54444444,,186017934.54444444
2023-07-21,Washington,185007164.9074074,,185007164.9074074
2023-07-22,Washington,183996395.27037036,,183996395.27037036
2023-07-23,Washington,182985625.63333333,,182985625.63333333
2023-07-24,Washington,181974855.9962963,,181974855.9962963
2023-07-25,Washington,180964086.35925925,,180964086.35925925
2023-07-26,Washington,179953316.7222222,,179953316.7222222
2023-07-27,Washington,178942547.0851852,,178942547.0851852
2023-07-28,Washington,177931777.44814816,,177931777.44814816
2023-07-29,Washington,176921007.81111112,,176921007.81111112
2023-07-30,Washington,175910238.17407408,,175910238.17407408
2023-07-31,Washington,174899468.53703704,,174899468.53703704
2023-08-01,Washington,173888698.9,Beverages,173888698.9
2023-08-02,Washington,174346923.6764706,,174346923.6764706
2023-08-03,Washington,174805148.45294118,,174805148.45294118
2023-08-04,Washington,175263373.22941178,,175263373.22941178
2023-08-05,Washington,175721598.00588235,,175721598.00588235
2023-08-06,Washington,176179822.78235295,,176179822.78235295
2023-08-07,Washington,176638047.55882353,,176638047.55882353
2023-08-08,Washington,177096272.33529413,,177096272.33529413
2023-08-09,Washington,177554497.1117647,,177554497.1117647
2023-08-10,Washington,178012721.8882353,,178012721.8882353
2023-08-11,Washington,178470946.6647059,,178470946.6647059
2023-08-12,Washington,178929171.44117647,,178929171.44117647
2023-08-13,Washington,179387396.21764708,,179387396.21764708
2023-08-14,Washington,179845620.99411765,,179845620.99411765
2023-08-15,Washington,180303845.77058825,,180303845.77058825
2023-08-16,Washington,180762070.54705882,,180762070.54705882
2023-08-17,Washington,181220295.32352942,,181220295.32352942
2023-08-18,Washington,181678520.10000002,,181678520.10000002
2023-08-19,Washington,182136744.8764706,,182136744.8764706
2023-08-20,Washington,182594969.6529412,,182594969.6529412
2023-08-21,Washington,183053194.42941177,,183053194.42941177
2023-08-22,Washington,183511419.20588237,,183511419.20588237
2023-08-23,Washington,183969643.98235294,,183969643.98235294
2023-08-24,Washington,184427868.75882354,,184427868.75882354
2023-08-25,Washington,184886093.53529412,,184886093.53529412
2023-08-26,Washington,185344318.31176472,,185344318.31176472
2023-08-27,Washington,185802543.08823532,,185802543.08823532
2023-08-28,Washington,186260767.8647059,,186260767.8647059
2023-08-29,Washington,186718992.6411765,,186718992.6411765
2023-08-30,Washington,187177217.41764706,,187177217.41764706
2023-08-31,Washington,187635442.19411767,,187635442.19411767
2023-09-01,Washington,188093666.97058824,,188093666.97058824
2023-09-02,Washington,188551891.74705884,,188551891.74705884
2023-09-03,Washington,189010116.5235294,,189010116.5235294
2023-09-04,Washington,189468341.3,Beverages,189468341.3
2023-09-05,Washington,189346441.5044944,,189346441.5044944
2023-09-06,Washington,189224541.7089888,,189224541.7089888
2023-09-07,Washington,189102641.91348314,,189102641.91348314
2023-09-08,Washington,188980742.11797753,,188980742.11797753
2023-09-09,Washington,188858842.32247192,,188858842.32247192
2023-09-10,Washington,188736942.5269663,,188736942.5269663
2023-09-11,Washington,188615042.7314607,,188615042.7314607
2023-09-12,Washington,188493142.93595508,,188493142.93595508
2023-09-13,Washington,188371243.14044943,,188371243.14044943
2023-09-14,Washington,188249343.34494382,,188249343.34494382
2023-09-15,Washington,188127443.5494382,,188127443.5494382
2023-09-16,Washington,188005543.7539326,,188005543.7539326
2023-09-17,Washington,187883643.95842698,,187883643.95842698
2023-09-18,Washington,187761744.16292137,,187761744.16292137
2023-09-19,Washington,187639844.36741573,,187639844.36741573
2023-09-20,Washington,187517944.5719101,,187517944.5719101
2023-09-21,Washington,187396044.7764045,,187396044.7764045
2023-09-22,Washington,187274144.9808989,,187274144.9808989
2023-09-23,Washington,187152245.18539327,,187152245.18539327
2023-09-24,Washington,187030345.38988766,,187030345.38988766
2023-09-25,Washington,186908445.59438202,,186908445.59438202
2023-09-26,Washington,186786545.7988764,,186786545.7988764
2023-09-27,Washington,186664646.0033708,,186664646.0033708
2023-09-28,Washington,186542746.20786518,,186542746.20786518
2023-09-29,Washington,186420846.41235957,,186420846.41235957
2023-09-30,Washington,186298946.61685395,,186298946.61685395
2023-10-01,Washington,186177046.8213483,,186177046.8213483
2023-10-02,Washington,186055147.0258427,,186055147.0258427
2023-10-03,Washington,185933247.23033708,,185933247.23033708
2023-10-04,Washington,185811347.43483147,,185811347.43483147
2023-10-05,Washington,185689447.63932586,,185689447.63932586
2023-10-06,Washington,185567547.84382024,,185567547.84382024
2023-10-07,Washington,185445648.0483146,,185445648.0483146
2023-10-08,Washington,185323748.252809,,185323748.252809
2023-10-09,Washington,185201848.45730338,,185201848.45730338
2023-10-10,Washington,185079948.66179776,,185079948.66179776
2023-10-11,Washington,184958048.86629215,,184958048.86629215
2023-10-12,Washington,184836149.07078654,,184836149.07078654
2023-10-13,Washington,184714249.2752809,,184714249.2752809
2023-10-14,Washington,184592349.47977528,,184592349.47977528
2023-10-15,Washington,184470449.68426967,,184470449.68426967
2023-10-16,Washington,184348549.88876405,,184348549.88876405
2023-10-17,Washington,184226650.09325844,,184226650.09325844
2023-10-18,Washington,184104750.29775283,,184104750.29775283
2023-10-19,Washington,183982850.50224718,,183982850.50224718
2023-10-20,Washington,183860950.70674157,,183860950.70674157
2023-10-21,Washington,183739050.91123596,,183739050.91123596
2023-10-22,Washington,183617151.11573035,,183617151.11573035
2023-10-23,Washington,183495251.32022473,,183495251.32022473
2023-10-24,Washington,183373351.52471912,,183373351.52471912
2023-10-25,Washington,183251451.72921348,,183251451.72921348
2023-10-26,Washington,183129551.93370786,,183129551.93370786
2023-10-27,Washington,183007652.13820225,,183007652.13820225
2023-10-28,Washington,182885752.34269664,,182885752.34269664
2023-10-29,Washington,182763852.54719102,,182763852.54719102
2023-10-30,Washington,182641952.7516854,,182641952.7516854
2023-10-31,Washington,182520052.95617977,,182520052.95617977
2023-11-01,Washington,182398153.16067415,,182398153.16067415
2023-11-02,Washington,182276253.36516854,,182276253.36516854
2023-11-03,Washington,182154353.56966293,,182154353.56966293
2023-11-04,Washington,182032453.77415732,,182032453.77415732
2023-11-05,Washington,181910553.9786517,,181910553.9786517
2023-11-06,Washington,181788654.18314606,,181788654.18314606
2023-11-07,Washington,181666754.38764045,,181666754.38764045
2023-11-08,Washington,181544854.59213483,,181544854.59213483
2023-11-09,Washington,181422954.79662922,,181422954.79662922
2023-11-10,Washington,181301055.0011236,,181301055.0011236
2023-11-11,Washington,181179155.205618,,181179155.205618
2023-11-12,Washington,181057255.41011235,,181057255.41011235
2023-11-13,Washington,180935355.61460674,,180935355.61460674
2023-11-14,Washington,180813455.81910113,,180813455.81910113
2023-11-15,Washington,180691556.0235955,,180691556.0235955
2023-11-16,Washington,180569656.2280899,,180569656.2280899
2023-11-17,Washington,180447756.4325843,,180447756.4325843
2023-11-18,Washington,180325856.63707864,,180325856.63707864
2023-11-19,Washington,180203956.84157303,,180203956.84157303
2023-11-20,Washington,180082057.04606742,,180082057.04606742
2023-11-21,Washington,179960157.2505618,,179960157.2505618
2023-11-22,Washington,179838257.4550562,,179838257.4550562
2023-11-23,Washington,179716357.65955055,,179716357.65955055
2023-11-24,Washington,179594457.86404493,,179594457.86404493
2023-11-25,Washington,179472558.06853932,,179472558.06853932
2023-11-26,Washington,179350658.2730337,,179350658.2730337
2023-11-27,Washington,179228758.4775281,,179228758.4775281
2023-11-28,Washington,179106858.68202248,,179106858.68202248
2023-11-29,Washington,178984958.88651687,,178984958.88651687
2023-11-30,Washington,178863059.09101123,,178863059.09101123
2023-12-01,Washington,178741159.2955056,,178741159.2955056
2023-12-02,Washington,178619259.5,Beverages,178619259.5
2023-12-03,Washington,193005316.0,Beverages,193005316.0
2019-01-12,West Virginia,38228549.6,Beverages,38228549.6
2019-01-13,West Virginia,38248952.73275862,,38248952.73275862
2019-01-14,West Virginia,38269355.865517244,,38269355.865517244
2019-01-15,West Virginia,38289758.99827586,,38289758.99827586
2019-01-16,West Virginia,38310162.131034486,,38310162.131034486
2019-01-17,West Virginia,38330565.2637931,,38330565.2637931
2019-01-18,West Virginia,38350968.39655173,,38350968.39655173
2019-01-19,West Virginia,38371371.529310346,,38371371.529310346
2019-01-20,West Virginia,38391774.66206896,,38391774.66206896
2019-01-21,West Virginia,38412177.79482759,,38412177.79482759
2019-01-22,West Virginia,38432580.927586205,,38432580.927586205
2019-01-23,West Virginia,38452984.06034483,,38452984.06034483
2019-01-24,West Virginia,38473387.19310345,,38473387.19310345
2019-01-25,West Virginia,38493790.32586207,,38493790.32586207
2019-01-26,West Virginia,38514193.45862069,,38514193.45862069
2019-01-27,West Virginia,38534596.59137931,,38534596.59137931
2019-01-28,West Virginia,38554999.72413793,,38554999.72413793
2019-01-29,West Virginia,38575402.85689655,,38575402.85689655
2019-01-30,West Virginia,38595805.989655174,,38595805.989655174
2019-01-31,West Virginia,38616209.12241379,,38616209.12241379
2019-02-01,West Virginia,38636612.25517242,,38636612.25517242
2019-02-02,West Virginia,38657015.387931034,,38657015.387931034
2019-02-03,West Virginia,38677418.52068965,,38677418.52068965
2019-02-04,West Virginia,38697821.653448276,,38697821.653448276
2019-02-05,West Virginia,38718224.78620689,,38718224.78620689
